seed,model,class,multi_imv,brier_loss,accuracy,precision,recall
47,xgboost,2,0.12869348822650853,0.010449596490943664,0.9861141723605907,0.9390615478366849,0.945398773006135
47,xgboost,3,0.3274232683784126,0.02899258462870329,0.9570935272941004,0.9077643171806168,0.9297800338409475
47,xgboost,4,0.15769388263517709,0.009701414178925465,0.9874366321357725,0.9573138990109318,0.953838174273859
47,xgboost,5,0.1671503412804462,0.010713859399098285,0.9862611123356109,0.9590818363273453,0.9481993093241243
47,xgboost,6,0.20991338036220886,0.03469987915688003,0.9501873484681508,0.8759600614439325,0.8653262518968133
47,lightgbm,0,0.10120257328253998,0.009697599142268672,0.9874366321357725,0.943716268311488,0.9258698940998488
47,lightgbm,1,0.03968808665171746,0.0002199335526658645,0.9997795900374697,0.9961759082217974,0.9980842911877394
47,lightgbm,2,0.12854622294494245,0.010633882068147985,0.9859672323855705,0.941682013505218,0.9411042944785276
47,lightgbm,3,0.3272283151085853,0.029192101905293387,0.9572404672691206,0.9096185737976783,0.928087986463621
47,lightgbm,4,0.1575246594109792,0.009645476828443493,0.9874366321357725,0.9587467362924282,0.9522821576763485
47,lightgbm,5,0.16694229084648676,0.01085366017677008,0.9858202924105502,0.955765407554672,0.9486926492353231
47,lightgbm,6,0.20938991370158924,0.03499772210064218,0.9502608184556609,0.8742835307604127,0.8679817905918058
48,logistic_regression,0,0.10043715890923532,0.01063875588386719,0.98559988244802,0.9419152276295133,0.9077155824508321
48,logistic_regression,1,0.03984093439165704,2.7710485014371392e-05,1.0,1.0,1.0
48,logistic_regression,2,0.1280803012120127,0.0111078714467927,0.9853794724854896,0.9344262295081968,0.9441717791411043
48,logistic_regression,3,0.32466678695715756,0.030574989577021747,0.9581221071192418,0.9229675952245594,0.9156796390298928
48,logistic_regression,4,0.15711196054015777,0.010068658542044268,0.9871427521857321,0.9548521017125065,0.9543568464730291
48,logistic_regression,5,0.16572257078129904,0.011755099861115535,0.9844243626478584,0.9499256321269212,0.9452392698569314
48,logistic_regression,6,0.20649991461983802,0.03746969391012708,0.9475424289177871,0.8551367331855136,0.877845220030349
48,xgboost,0,0.10120649141853133,0.009414832528824793,0.9883917419734038,0.9511627906976744,0.9281391830559758
48,xgboost,1,0.0398155713654104,0.00010592055275632058,0.9999265300124899,0.9980879541108987,1.0
48,xgboost,2,0.12909006672642326,0.009919102869930547,0.9874366321357725,0.9467238211879976,0.9484662576687116
48,xgboost,3,0.3272191176319352,0.029124876255403474,0.9573139372566307,0.9089655172413793,0.9292160180485054
48,xgboost,4,0.1578822593310481,0.009448025817382086,0.9881713320108736,0.9613577023498695,0.9548755186721992
48,xgboost,5,0.16708365613397574,0.010794659921714952,0.9858937623980604,0.953534354918438,0.9516526887025161
48,xgboost,6,0.20963604293439855,0.03492680895116232,0.9497465285430902,0.8750960799385088,0.8638088012139605
48,lightgbm,0,0.10136833832829328,0.00915900159950068,0.9883917419734038,0.9504643962848297,0.9288956127080181
48,lightgbm,1,0.03975819821460242,0.00014908991375239288,0.9998530600249798,0.9980842911877394,0.9980842911877394
48,lightgbm,2,0.12939656069355757,0.009570602688291652,0.9880978620233635,0.9508599508599509,0.9496932515337423
48,lightgbm,3,0.3265987848295965,0.029514103013125566,0.9586363970318125,0.9125864453665283,0.9303440496333897
48,lightgbm,4,0.1576839211903923,0.009505993298625268,0.9878774520608331,0.960313315926893,0.953838174273859
48,lightgbm,5,0.16670621270451208,0.011126393840768075,0.9850855925354493,0.948377581120944,0.9516526887025161
48,lightgbm,6,0.20907842627184356,0.03525399411084258,0.9505546984057013,0.8767754318618042,0.866464339908953
49,logistic_regression,0,0.10041678072246438,0.010680424846596476,0.9853060024979796,0.9410377358490566,0.905446293494705
49,logistic_regression,1,0.03983917135482078,3.189908710670144e-05,1.0,1.0,1.0
49,logistic_regression,2,0.1280938528765049,0.0110777297536082,0.9855264124605099,0.9360925136944613,0.943558282208589
49,logistic_regression,3,0.32474503979319397,0.030482581509369045,0.9580486371317317,0.9227053140096618,0.9156796390298928
49,logistic_regression,4,0.15697893358369536,0.01017791047851937,0.9868488722356917,0.9528741584671155,0.9543568464730291
49,logistic_regression,5,0.16559152570512517,0.01173546128700225,0.9844243626478584,0.9485912011863569,0.9467192895905279
49,logistic_regression,6,0.2066048813523572,0.03728372538653831,0.9474689589302769,0.8556090336912254,0.8767071320182094
49,xgboost,0,0.10112035190108108,0.009534429618738486,0.9875101021232826,0.9444444444444444,0.9258698940998488
49,xgboost,1,0.039795700479690846,0.00018547273493961752,0.9997795900374697,0.9961759082217974,0.9980842911877394
49,xgboost,2,0.12906415370792917,0.010136686965151824,0.9868488722356917,0.9448191293684856,0.945398773006135
49,xgboost,3,0.3271896471028377,0.029031462118955215,0.95679964734406,0.9081125827814569,0.928087986463621
49,xgboost,4,0.15758912678505196,0.009800004569324346,0.9875101021232826,0.9582898852971846,0.9533195020746889
49,xgboost,5,0.16691699002382437,0.010982672196317255,0.9856733524355301,0.9543650793650794,0.949185989146522
49,xgboost,6,0.209538643891291,0.03495838613549981,0.94967305855558,0.8747598924318094,0.8638088012139605
49,lightgbm,0,0.10116726492746453,0.009539786122177206,0.9875835721107927,0.9438029253271748,0.9273827534039334
49,lightgbm,1,0.03973136769963254,0.00014586556604207783,0.9998530600249798,0.9980842911877394,0.9980842911877394
49,lightgbm,2,0.12909312127143852,0.010071071980150885,0.9869223422232019,0.9448529411764706,0.9460122699386503
49,lightgbm,3,0.32696549784926027,0.029152635493380166,0.9578282271692014,0.9123196448390677,0.9272419627749577
49,lightgbm,4,0.15745230215998504,0.009700307466325572,0.9876570420983029,0.9597701149425287,0.9528008298755186
49,lightgbm,5,0.16660895392516545,0.01107426362442674,0.9857468224230402,0.9539375928677564,0.9501726689689196
49,lightgbm,6,0.2096049616975987,0.03492146087086719,0.950407758430681,0.8740938573063716,0.8691198786039454
50,logistic_regression,0,0.1004337721580713,0.010650062835171618,0.98559988244802,0.9426100628930818,0.9069591527987897
50,logistic_regression,1,0.03984007066902911,2.533160693962971e-05,1.0,1.0,1.0
50,logistic_regression,2,0.12810253079970185,0.011115139401934367,0.9853794724854896,0.9338993329290479,0.9447852760736196
50,logistic_regression,3,0.32472667466357785,0.030469197163941912,0.9586363970318125,0.9233607720692592,0.9173716864072194
50,logistic_regression,4,0.15702938118442913,0.010137151007442289,0.9871427521857321,0.9548521017125065,0.9543568464730291
50,logistic_regression,5,0.16578584359292897,0.01170126307837195,0.9847917125854089,0.9504950495049505,0.9472126295017267
50,logistic_regression,6,0.20657381045012527,0.037318220048095055,0.9484240687679083,0.8584136397331357,0.8786039453717754
50,xgboost,0,0.10118308014840467,0.009525952701686732,0.9874366321357725,0.9492583918813428,0.9198184568835098
50,xgboost,1,0.03980715002896582,0.00014198625419929094,0.9997795900374697,0.9961759082217974,0.9980842911877394
50,xgboost,2,0.128893566721668,0.010296058120312594,0.9864080523106311,0.9386763812993322,0.9484662576687116
50,xgboost,3,0.3277433628148797,0.02878340643861623,0.9579751671442216,0.9100937672366244,0.9306260575296108
50,xgboost,4,0.15765074836343204,0.009724439632124847,0.9878774520608331,0.960313315926893,0.953838174273859
50,xgboost,5,0.16718788818834435,0.010688583978335055,0.9857468224230402,0.95574341123819,0.9481993093241243
50,xgboost,6,0.21003066894596323,0.03447064396875929,0.9506281683932114,0.8765337423312883,0.8672230652503794
50,lightgbm,0,0.10121322999026465,0.00966344991626889,0.987069282198222,0.9441860465116279,0.9213313161875946
50,lightgbm,1,0.03962667514869315,0.00022059827956742535,0.9997795900374697,0.9961759082217974,0.9980842911877394
50,lightgbm,2,0.12889818339160194,0.010440979684467765,0.9862611123356109,0.9407452657299938,0.9447852760736196
