seed,model,class,multi_imv,brier_loss,accuracy,precision,recall
47,logistic_regression,0,0.1473760065075886,0.1680525410660011,0.7228009259259259,0.74645987862441,0.9148760330578513
47,logistic_regression,1,0.0475345017324088,0.1613058950900376,0.7453703703703703,0.3627450980392157,0.19270833333333334
47,logistic_regression,2,0.0033394799915367,0.03775045774873763,0.9600694444444444,0.0,0.0
47,logistic_regression,3,0.0197403664399123,0.028694383551160607,0.9560185185185185,0.36585365853658536,0.23076923076923078
47,xgboost,0,0.4045639070068133,0.01977082069829701,0.9803240740740741,0.9941176470588236,0.9776859504132231
47,xgboost,1,0.2526787594363026,0.03163684599694983,0.9733796296296297,0.9289340101522843,0.953125
47,xgboost,2,0.0343734191543473,0.011008583586953403,0.9901620370370371,0.8421052631578947,0.927536231884058
47,xgboost,3,0.0357832117644761,0.004564219996575326,0.9971064814814815,0.9411764705882353,0.9846153846153847
47,lightgbm,0,0.4153524845580712,0.011756686204768382,0.9866898148148148,1.0,0.9809917355371901
47,lightgbm,1,0.2680289937306693,0.017632114758692977,0.9820601851851852,0.9423558897243107,0.9791666666666666
47,lightgbm,2,0.0374403188276137,0.006309772638281102,0.9930555555555556,0.8701298701298701,0.9710144927536232
47,lightgbm,3,0.0374338502516352,0.0024086263940362703,0.9976851851851852,0.9692307692307692,0.9692307692307692
48,logistic_regression,0,0.1474378335390108,0.1681329100093121,0.7245370370370371,0.7473045822102425,0.9165289256198347
48,logistic_regression,1,0.046663166263944,0.16178491268171752,0.7453703703703703,0.3627450980392157,0.19270833333333334
48,logistic_regression,2,0.0021044954810787,0.038043403138777444,0.9600694444444444,0.0,0.0
48,logistic_regression,3,0.0197722229074166,0.02863428816797207,0.9542824074074074,0.325,0.2
48,xgboost,0,0.4042289727460605,0.019946949892542996,0.9774305555555556,0.9940928270042194,0.9735537190082645
48,xgboost,1,0.2517862074248663,0.03258414727593623,0.96875,0.9166666666666666,0.9453125
48,xgboost,2,0.0338062405374609,0.012313021746991495,0.9861111111111112,0.8,0.8695652173913043
48,xgboost,3,0.0353020896843983,0.005646178461710977,0.9924768518518519,0.8611111111111112,0.9538461538461539
48,lightgbm,0,0.4153172732861557,0.011659198888534072,0.9872685185185185,1.0,0.9818181818181818
48,lightgbm,1,0.2670625544001447,0.01879294288529903,0.9803240740740741,0.9396984924623115,0.9739583333333334
48,lightgbm,2,0.0365884648807445,0.008452575719079737,0.9878472222222222,0.8157894736842105,0.8985507246376812
48,lightgbm,3,0.0372208554174698,0.0028976585151118985,0.9959490740740741,0.9393939393939394,0.9538461538461539
49,logistic_regression,0,0.1478756636046632,0.16796765217171072,0.7199074074074074,0.7432975871313673,0.9165289256198347
49,logistic_regression,1,0.0470251335857748,0.16162506411620578,0.7436342592592593,0.3487179487179487,0.17708333333333334
49,logistic_regression,2,0.0032040129783897,0.03775944887335339,0.9600694444444444,0.0,0.0
49,logistic_regression,3,0.0192867385498677,0.029251971477374055,0.9548611111111112,0.34146341463414637,0.2153846153846154
49,xgboost,0,0.4042876435103134,0.019840452851729248,0.9774305555555556,0.9932603201347936,0.9743801652892562
49,xgboost,1,0.2512356136800073,0.03289330988150604,0.9670138888888888,0.9037037037037037,0.953125
49,xgboost,2,0.0343505901504588,0.011062023665403467,0.9884259259259259,0.8450704225352113,0.8695652173913043
49,xgboost,3,0.03535829929209,0.0055628519789882765,0.9942129629629629,0.9230769230769231,0.9230769230769231
49,lightgbm,0,0.4160536980447616,0.010696507103596462,0.9884259259259259,1.0,0.9834710743801653
49,lightgbm,1,0.2678525492137976,0.01763921726505835,0.9809027777777778,0.9465648854961832,0.96875
49,lightgbm,2,0.037239481583114,0.006854723817821451,0.9913194444444444,0.8461538461538461,0.9565217391304348
49,lightgbm,3,0.0373321643041984,0.0026214235176210527,0.9965277777777778,0.9402985074626866,0.9692307692307692
50,logistic_regression,0,0.1481630037867303,0.16806515968836003,0.7181712962962963,0.7434343434343434,0.912396694214876
50,logistic_regression,1,0.0452002814043243,0.16247942595526557,0.7378472222222222,0.33004926108374383,0.17447916666666666
50,logistic_regression,2,0.0026651891249558,0.03798170728543008,0.9600694444444444,0.0,0.0
50,logistic_regression,3,0.0197375055749937,0.02871647607267883,0.9565972222222222,0.375,0.23076923076923078
50,xgboost,0,0.402889321014129,0.020921336285053712,0.9785879629629629,0.9957734573119188,0.9735537190082645
50,xgboost,1,0.2517743205146489,0.03251889555601802,0.9710648148148148,0.9175,0.9557291666666666
50,xgboost,2,0.0338172204544697,0.011831242540479694,0.9884259259259259,0.8266666666666667,0.8985507246376812
